"Melón", 117.63, 404
"Champignon", 3650.88, 116
"Acelga", 26.80, 963
"Mandarina", 30.27, 850
"TomCherry", 560.53, 188
"Higo", 2493.56, 115
"Papa", 13.76, 1130
"Naranja", 11.54, 1080
"Lima", 1244.49, 220
"Acelga", 19.51, 972
"Ajo", 920.95, 106
"Palta", 1171.51, 480
"Palta", 1127.78, 352
"Coliflor", 30.96, 465
"Calabaza", 24.80, 760
"Lima", 1199.11, 178
"Batata", 21.36, 950
"Repollo", 6.31, 826
"Frambuesa", 2056.34, 110
"Apio", 60.19, 342
"Durazno", 140.01, 672
"Palta", 1136.26, 448
"Ajo", 950.57, 109
"Zuccini", 84.25, 714
"TomCherry", 562.75, 232
"Durazno", 128.74, 816
"Melón", 113.99, 416
"Palta", 455.89, 530
"Palta", 477.48, 430
"Frutilla", 325.86, 351
"Palta", 1129.82, 440
"Frambuesa", 2047.27, 113
"Zuccini", 70.56, 576
"Cebolla", 63.14, 760
"Calabaza", 23.39, 744
"Pera", 159.64, 1180
"Ajo", 955.43, 98
"Brócoli", 331.39, 448
"Champignon", 3549.57, 109
"Pepino", 38.31, 435
"Champignon", 3586.50, 90
"Limon", 333.60, 707
"Kinoto", 19.03, 174
"Palta", 471.93, 575
"TomCherry", 536.11, 190
"Lima", 1367.23, 210
"Pomelo", 50.46, 990
"Ajo", 905.61, 105
"Manzana", 133.83, 1040
"Acelga", 24.55, 819
"Papa", 15.10, 910
"Naranja", 11.04, 940
"Champignon", 3648.11, 94
"Pera", 137.52, 1010
"Melón", 109.52, 476
"Frambuesa", 1986.99, 116
"Pepino", 38.99, 405
"Papa", 22.59, 860
"Melón", 113.35, 364
"Naranja", 9.99, 850
"Pera", 148.89, 1000
"Apio", 55.75, 360
"Champignon", 3647.80, 108
"Rabanito", 239.23, 351
"Papa", 7.43, 1000
"Caqui", 839.39, 80
"Lechuga", 41.27, 729
"Lima", 1356.69, 174
"Coliflor", 40.95, 600
"Calabaza", 22.39, 896
"Zanahoria", 37.71, 594
"Pomelo", 47.62, 981
"Tomate", 732.30, 783
"Manzana", 145.09, 1110
"Ajo", 923.19, 92
"Batata", 18.52, 1040
"Morrón", 2878.52, 648
"Frambuesa", 2073.53, 93
"Durazno", 274.84, 768
"Pepino", 44.02, 445
"Mandarina", 22.59, 1120
"Durazno", 135.65, 904
"Cereza", 1015.80, 204
"Berenjena", 45.13, 540
"Batata", 20.51, 1060
"Uva", 729.68, 273
"Morrón", 3052.30, 714
"Alcachofa", 123.67, 315
"Papa", 24.74, 1100
"Lima", 1260.46, 198
"Zuccini", 75.58, 624
"Choclo", 74.00, 261
"Mandarina", 16.65, 1110
"Repollo", 6.86, 686
"Frutilla", 275.88, 300
"Papa", 11.53, 930
"Naranja", 14.12, 1110
"Tomate", 736.63, 954
"Kiwi", 401.28, 420
"Berenjena", 48.43, 504
"Espárrago", 653.55, 206
"Mandarina", 26.00, 1080
"Melón", 104.98, 460
"Acelga", 21.90, 738
"Espárrago", 621.45, 234
"Palta", 501.06, 560
"Sandía", 65.06, 981
"Melón", 99.24, 420
"Higo", 2571.84, 104
"Ciruela", 961.54, 756
"Zanahoria", 30.30, 630
"Frutilla", 293.39, 297
"Morrón", 2908.63, 492
"Lechuga", 35.39, 855
"Brócoli", 375.64, 336
"Lima", 1196.22, 160
"Cebolla", 73.22, 704
"Banana", 79.58, 870
"Palta", 1182.10, 328
"Mandarina", 28.07, 1130
"Cereza", 971.35, 178
"Papa", 19.53, 860
"Caqui", 835.17, 119
"Frutilla", 318.29, 285
"Lima", 1257.57, 200
"Sandía", 68.97, 1080
"Lima", 1041.24, 186
"Zuccini", 88.45, 714
"Sandía", 74.39, 810
"Naranja", 15.16, 850
"Acelga", 14.08, 855
"Melón", 119.79, 384
"Durazno", 261.36, 952
"Morrón", 2972.80, 576
"Champignon", 3651.81, 90
"Higo", 2510.52, 97
"Durazno", 172.96, 720
"Sandía", 66.27, 954
"Zuccini", 80.39, 588
"Acelga", 19.52, 927
"Berenjena", 54.17, 678
"Rabanito", 208.73, 297
"Durazno", 276.60, 736
"Lima", 1333.03, 190
"Lima", 1233.60, 170
"Ajo", 932.04, 93
"Ciruela", 962.82, 837
"Kiwi", 425.03, 444
"Lima", 982.41, 184
"Espárrago", 657.44, 240
"Apio", 47.19, 267
"Durazno", 186.12, 792
"Tomate", 751.14, 855
"Mandarina", 13.94, 1090
"Cereza", 1042.26, 238
"Lima", 1243.16, 174
"Ciruela", 991.24, 756
"Lechuga", 39.59, 747
"Uva", 757.54, 252
"Ajo", 927.43, 110
"Palta", 494.22, 565
"Papa", 20.45, 1140
"Durazno", 199.86, 816
"Frutilla", 261.93, 270
"Tomate", 779.15, 954
"Durazno", 151.87, 728
"Kiwi", 447.62, 344
"Papa", 16.38, 960
"Mandarina", 16.53, 860
"Melón", 119.39, 480
"Apio", 59.38, 318
"Sandía", 57.32, 954
"Pepino", 42.51, 545
"Calabaza", 21.36, 872
"Palta", 456.70, 505
"Mandarina", 21.21, 980
"Naranja", 13.99, 1040
"Frutilla", 291.50, 306
"Lechuga", 27.61, 765
"Pera", 152.80, 1140
"Melón", 101.24, 452
"Choclo", 69.11, 276
"Ciruela", 936.90, 819
"Caqui", 800.28, 97
"Uva", 726.59, 345
"Kiwi", 433.76, 420
"Apio", 59.59, 360
"Ciruela", 976.70, 936
"TomCherry", 520.76, 174
"Naranja", 11.27, 950
"Banana", 69.82, 1060
"Cereza", 1044.86, 202
"Pera", 125.28, 960
"Berenjena", 57.12, 678
"Repollo", 4.12, 833
"Lima", 1406.85, 196
"Brócoli", 371.63, 328
"Champignon", 3657.26, 120
"Alcachofa", 157.50, 240
"Pomelo", 48.13, 873
"Sandía", 48.42, 720
"Repollo", 2.76, 770
"Durazno", 289.27, 952
"Mandarina", 19.21, 1030
"Palta", 483.80, 475
"Kinoto", 39.88, 216
"Lima", 1016.58, 234
"Batata", 18.46, 1020
"Frutilla", 296.69, 306
"Coliflor", 33.86, 515
"Rabanito", 230.74, 342
"Limon", 322.14, 756
"Cebolla", 59.72, 928
"Limon", 340.81, 637
"Kinoto", 36.71, 168
"Zuccini", 77.80, 522
"Acelga", 33.23, 765
"Frutilla", 254.86, 294
"Mandarina", 16.90, 1130
"Kiwi", 437.89, 404
"Morrón", 2963.04, 714
"Durazno", 155.20, 920
"Papa", 12.99, 940
"Caqui", 846.56, 117
"Berenjena", 57.62, 666
"Pepino", 45.02, 500
"Cereza", 1041.82, 184
"Alcachofa", 132.18, 267
"Zanahoria", 28.32, 552
"Cereza", 1038.27, 198
"Uva", 710.45, 300
"Pomelo", 51.97, 900
"Coliflor", 35.04, 415
"Mandarina", 28.49, 900
"Melón", 93.56, 424
"Palta", 1139.13, 440
"Tomate", 743.08, 936
"Sandía", 62.44, 891
"Cebolla", 53.47, 864
"Espárrago", 656.08, 240
"Mandarina", 31.57, 1020
"Ciruela", 985.70, 963
"Lima", 1460.09, 202
"Uva", 740.38, 261
"Ajo", 907.64, 83
"Tomate", 707.43, 1008
"Brócoli", 375.11, 320
"Lechuga", 48.31, 810
"Melón", 86.46, 396
"Lima", 982.74, 176
"Naranja", 20.81, 830
"Acelga", 26.24, 1008
"Morrón", 3046.93, 534
"Durazno", 150.06, 728
"Higo", 2501.79, 113
"Coliflor", 31.55, 405
"Cereza", 1027.04, 210
"Caqui", 812.56, 106
"Coliflor", 18.51, 400
"Zuccini", 85.72, 546
"Zuccini", 88.75, 522
"Coliflor", 35.34, 575
"Acelga", 24.81, 720
"Tomate", 733.16, 900
"Pera", 152.54, 1160
"Ajo", 903.01, 103
"Lechuga", 41.14, 981
"Choclo", 65.86, 351
"Tomate", 736.11, 792
"Kiwi", 455.52, 444
"Lechuga", 34.98, 999
"Durazno", 141.33, 744
"Durazno", 273.51, 952
"Durazno", 133.24, 768
"Naranja", 9.93, 1120
"Kiwi", 448.92, 452
"Kiwi", 467.36, 480
"Ajo", 870.62, 100
"Uva", 730.66, 273
"Melón", 115.34, 440
"Palta", 469.54, 450
"Ajo", 904.51, 90
"Brócoli", 369.59, 448
"Higo", 2550.39, 89
"Repollo", 7.24, 581
"Durazno", 180.67, 712
"Zuccini", 77.34, 534
"Sandía", 65.04, 1080
"Durazno", 296.17, 792
"Brócoli", 356.30, 460
"Apio", 69.57, 303
"Kiwi", 472.07, 476
"TomCherry", 554.52, 186
"Durazno", 125.26, 840
"Ajo", 881.18, 115
"Lima", 1218.51, 208
"Alcachofa", 163.73, 261
"Sandía", 54.11, 738
"Frambuesa", 2087.22, 89
"Lechuga", 41.36, 909
"Kinoto", 35.44, 190
"Apio", 61.79, 255
"Frambuesa", 2021.36, 103
"Pomelo", 41.28, 1044
"Ciruela", 947.68, 900
"Choclo", 58.51, 240
"Manzana", 120.00, 1110
"Champignon", 3572.03, 94
"Caqui", 855.35, 83
"Mandarina", 17.77, 1070
"Higo", 2537.52, 85
"Papa", 13.47, 810
"Lima", 1190.26, 236
"Caqui", 799.60, 108
"Uva", 693.22, 261
"Champignon", 3593.73, 98
"Cereza", 1024.64, 192
"Naranja", 11.01, 800
"Palta", 480.87, 430
"Champignon", 3648.71, 102
"Champignon", 3604.76, 108
"Lechuga", 38.20, 1053
"Lima", 1386.30, 212
"Sandía", 67.72, 837
"Sandía", 58.38, 891
"Higo", 2538.59, 89
"Papa", 13.81, 1010
"Limon", 323.70, 630
"Limon", 272.33, 840
"Lima", 1010.14, 218
"Manzana", 115.78, 1200
"Lima", 1401.06, 162
"Tomate", 715.37, 846
"Mandarina", 17.71, 1070
"Lima", 1367.31, 224
"Morrón", 2925.42, 606
"Apio", 47.10, 324
"Durazno", 145.97, 912
"Frutilla", 267.95, 291
"Kiwi", 409.93, 388
"Sandía", 63.14, 891
"Lechuga", 45.79, 945
"Melón", 106.46, 324
"Pomelo", 45.72, 1053
"Rabanito", 235.13, 321
"Lima", 1037.09, 212
"Limon", 324.74, 805
"Manzana", 139.16, 1120
"Papa", 11.44, 810
"Palta", 1183.14, 384
"Pera", 156.84, 1080
"Morrón", 2934.11, 582
"Pepino", 22.46, 450
"Palta", 487.08, 460
"Durazno", 264.78, 848
"Repollo", 3.53, 840
"Kiwi", 446.20, 404
"Acelga", 30.49, 846
"Pomelo", 47.56, 1071
"Brócoli", 350.96, 456
"Ajo", 847.93, 98
"Frutilla", 308.01, 339
"Palta", 1137.36, 448
"Tomate", 789.17, 1008
"Frutilla", 279.34, 264
"Palta", 505.09, 470
"Pomelo", 23.78, 954
"Ajo", 968.68, 118
"TomCherry", 562.16, 174
"Limon", 333.36, 644
"Melón", 115.22, 396
"Durazno", 175.61, 688
"Kinoto", 35.94, 222
"Naranja", 16.50, 1080
"Frutilla", 286.06, 294
"Kiwi", 406.99, 372
"Kinoto", 37.88, 194
"Uva", 738.63, 348
"Champignon", 3513.66, 110
"Higo", 2459.07, 113
"Uva", 701.73, 261
"Tomate", 741.08, 909
"Batata", 19.43, 1090
"Higo", 2531.85, 119
"Ajo", 890.53, 82
"Naranja", 13.52, 820
"Sandía", 63.75, 1044
"Batata", 20.22, 1100
"TomCherry", 556.09, 162
"Cereza", 989.41, 214
"Lima", 1334.15, 188
"Morrón", 2994.81, 654
"Pomelo", 40.82, 1026
"Durazno", 146.81, 768
"Palta", 470.62, 515
"Lechuga", 31.79, 783
"Apio", 71.45, 309
"Zuccini", 85.74, 582
"Repollo", 7.44, 707
"Cereza", 965.27, 176
"Pera", 159.78, 800
"Tomate", 747.03, 1071
"Berenjena", 51.58, 576
"Frutilla", 264.35, 306
"Kinoto", 29.05, 214
"Frutilla", 296.37, 288
"Rabanito", 200.50, 243
"Mandarina", 30.14, 1020
"Lechuga", 39.42, 891
"Higo", 2578.62, 109
"Durazno", 135.49, 672
"Champignon", 3469.70, 98
"Manzana", 160.02, 1190
"Cebolla", 66.45, 864
"Banana", 45.26, 1010
"Lima", 1203.13, 206
"Alcachofa", 157.58, 240
"Acelga", 19.99, 999
"Calabaza", 19.81, 960
"Rabanito", 242.85, 312
"Brócoli", 350.77, 476
"Ajo", 943.54, 89
"Apio", 70.82, 327
"Rabanito", 210.18, 285
"Mandarina", 19.27, 900
"Batata", 12.60, 860
"Limon", 381.72, 812
"Repollo", 5.14, 602
"Higo", 2547.40, 101
"Frutilla", 272.55, 315
"Rabanito", 231.37, 357
"Palta", 518.22, 495
"Alcachofa", 134.20, 240
"Higo", 2517.66, 99
"Cebolla", 53.27, 872
"Rabanito", 218.30, 258
"Kiwi", 427.18, 460
"Cereza", 998.75, 238
"Tomate", 726.55, 855
"Apio", 58.72, 252
"Durazno", 250.29, 712
"Acelga", 20.92, 990
"Mandarina", 14.87, 1160
"Ciruela", 956.55, 927
"Naranja", 15.78, 920
"Batata", 18.05, 870
"Tomate", 790.40, 783
"Sandía", 58.76, 801
"Lima", 1330.03, 222
"Lima", 1174.18, 192
"Palta", 488.98, 590
"Tomate", 713.19, 729
"Cereza", 951.88, 164
"Calabaza", 23.40, 880
"Pera", 162.66, 1090
"Lima", 1063.83, 210
"Durazno", 123.63, 688
"Kinoto", 35.74, 192
"Palta", 485.33, 465
"Palta", 503.08, 510
"Frutilla", 311.35, 294
"Kinoto", 42.75, 182
"Pepino", 31.12, 485
"Limon", 313.58, 686
"Coliflor", 26.33, 455
"Espárrago", 623.05, 240
"Melón", 127.84, 320
"Champignon", 3579.46, 105
"Lima", 1234.11, 210
"Morrón", 2957.08, 588
"Lechuga", 39.29, 981
"Acelga", 21.22, 855
"Lima", 1277.30, 218
"Cereza", 1044.13, 180
"Banana", 61.74, 840
"Pera", 161.36, 1190
"Palta", 1094.43, 392
"Limon", 336.85, 728
"Alcachofa", 172.75, 312
"Espárrago", 622.41, 166
"Repollo", 1.93, 770
"Morrón", 2901.08, 630
"Acelga", 16.34, 1026
"Alcachofa", 132.50, 315
"Palta", 1133.23, 412
"Lima", 1368.34, 204
"Apio", 57.89, 273
"Higo", 2521.62, 85
"Durazno", 274.45, 880
"Alcachofa", 152.03, 258
"Zanahoria", 25.93, 714
"Melón", 110.17, 400
"Ciruela", 967.72, 1062
"Choclo", 57.78, 321
"Manzana", 128.49, 960
"Lima", 1383.13, 176
"Durazno", 138.27, 648
"Frutilla", 305.99, 315
"Naranja", 18.31, 920
"Lima", 1356.23, 220
"Repollo", 5.69, 588
"Sandía", 56.19, 1062
"Frambuesa", 2078.93, 103
"Papa", 17.22, 990
"Pomelo", 36.18, 981
"Naranja", 27.44, 1170
"Cebolla", 62.99, 776
"Sandía", 57.54, 1035
"Berenjena", 55.27, 540
"Palta", 1074.83, 428
"Sandía", 64.44, 963
"Mandarina", 22.29, 830
"Sandía", 70.80, 1026
"Uva", 682.74, 294
"Frambuesa", 2065.62, 108
"Cebolla", 63.45, 744
"Pera", 158.74, 1060
"Mandarina", 19.76, 1130
"Durazno", 150.48, 824
"Papa", 19.13, 1070
"Coliflor", 36.31, 545
"Batata", 22.24, 1100
"Palta", 1151.33, 364
"Palta", 479.94, 490
"Espárrago", 595.73, 240
"Naranja", 11.05, 840
"Limon", 345.00, 777
"Caqui", 796.54, 111
"Pera", 162.66, 1100
"Palta", 1157.48, 336
"Higo", 2578.01, 85
"Palta", 454.95, 540
"Brócoli", 326.13, 344
"Kinoto", 36.76, 198
"Alcachofa", 140.77, 315
"Zuccini", 100.08, 576
"Rabanito", 226.76, 324
"Cereza", 1098.99, 216
"Alcachofa", 142.36, 300
"Cereza", 1086.72, 214
"Kiwi", 455.59, 452
"Melón", 103.22, 440
"Pera", 150.04, 900
"Naranja", 13.91, 1120
"Frutilla", 261.71, 360
"Espárrago", 621.57, 238
"Palta", 1128.44, 348
"Cereza", 1065.09, 230
"Zanahoria", 23.98, 522
"Higo", 2482.36, 91
"Pepino", 31.40, 535
"Repollo", 6.56, 805
"Palta", 514.29, 580
"Mandarina", 15.54, 1050
"Ciruela", 947.08, 855
"Naranja", 20.67, 1040
"Mandarina", 21.47, 1010
"Pera", 147.49, 880
"Repollo", 6.40, 644
"Kiwi", 422.59, 400
"Kiwi", 432.01, 324
"Melón", 116.85, 388
"Papa", 21.73, 830
"Naranja", 13.90, 810
"Caqui", 827.04, 107
"Banana", 57.89, 840
"Pepino", 39.46, 490
"Banana", 53.53, 1200
"Mandarina", 24.32, 1120
"Cereza", 1059.81, 218
"Zanahoria", 39.56, 594
"Zanahoria", 29.71, 690
"Frutilla", 311.57, 243
"Lima", 1401.35, 220
"Zuccini", 94.70, 582
"Palta", 1160.83, 348
"Frambuesa", 2034.49, 92
"Naranja", 12.22, 1140
"Frambuesa", 2129.03, 87
"Banana", 53.01, 860
"Melón", 99.19, 416
"Pepino", 37.23, 460
"Durazno", 134.72, 688
"Pepino", 38.06, 510
"Caqui", 836.53, 96
"Higo", 2470.94, 102
"Durazno", 149.79, 936
"Sandía", 65.58, 963
"Ciruela", 988.78, 810
"Ciruela", 963.09, 747
"Frambuesa", 2143.12, 109
"Melón", 111.08, 428
"Cebolla", 64.31, 768
"Berenjena", 79.82, 528
"Apio", 52.39, 342
"Papa", 20.01, 1150
"Lechuga", 43.65, 864
"Apio", 70.18, 240
"Caqui", 791.51, 83
"Pera", 146.59, 830
"Lima", 1209.77, 240
"Durazno", 268.23, 912
"Zuccini", 85.87, 594
"Calabaza", 17.73, 656
"Palta", 502.51, 400
"Uva", 664.46, 258
"Durazno", 257.31, 728
"TomCherry", 546.08, 224
"Caqui", 812.48, 116
"Banana", 69.26, 1080
"Champignon", 3737.56, 98
"Lima", 1359.47, 168
"Apio", 61.33, 282
"Cereza", 986.29, 220
"Sandía", 66.64, 1071
"Zuccini", 78.73, 624
"Ajo", 891.80, 91
"Pepino", 28.57, 525
"Zanahoria", 28.19, 486
"Naranja", 18.37, 990
"Papa", 21.93, 870
"Ciruela", 958.15, 738
"Manzana", 134.10, 1100
"Palta", 1166.63, 320
"Lima", 1231.56, 228
"Pomelo", 51.28, 972
"Zuccini", 84.36, 642
"Kinoto", 25.83, 160
"Naranja", 19.61, 810
"Cereza", 1011.48, 236
"Pomelo", 46.95, 873
"Durazno", 167.47, 896
"Melón", 107.25, 480
"Pera", 167.60, 1160
"Lechuga", 48.12, 729
"Durazno", 196.86, 816
"Cereza", 1032.93, 188
"Durazno", 152.83, 848
"Alcachofa", 147.53, 330
"Zuccini", 72.63, 570
"Rabanito", 235.40, 258
"Batata", 13.92, 1030
"Apio", 45.44, 306
"Mandarina", 19.83, 830
"Kiwi", 474.07, 360
"Durazno", 170.87, 768
"Calabaza", 25.26, 800
"Choclo", 69.98, 324
"Repollo", 5.38, 637
"Durazno", 163.78, 848
"Pomelo", 49.99, 792
"Zuccini", 84.79, 510
"Melón", 105.97, 368
"Cebolla", 59.55, 640
"Cebolla", 71.49, 744
"Frambuesa", 2105.22, 82
"Zanahoria", 30.86, 558
"Champignon", 3631.38, 108
"TomCherry", 529.51, 180
"Cereza", 1050.93, 228
"Durazno", 277.42, 872
"Zanahoria", 35.98, 684
"Mandarina", 18.10, 960
"Banana", 59.60, 1040
"Tomate", 761.88, 945
"Kiwi", 391.01, 472
"Palta", 1192.29, 412
"Cebolla", 53.89, 816
"Naranja", 14.94, 1160
"Cereza", 1017.85, 226
"Berenjena", 46.27, 576
"Zanahoria", 31.95, 618
"Durazno", 175.11, 808
"Naranja", 7.82, 1060
"Banana", 55.60, 810
"Repollo", 5.11, 749
"Lechuga", 42.08, 1035
"Mandarina", 16.73, 1190
"Choclo", 71.84, 294
"Ciruela", 991.04, 972
"TomCherry", 529.84, 220
"Durazno", 278.34, 832
"Papa", 18.06, 980
"Repollo", 5.83, 728
"Palta", 1172.04, 480
"Papa", 12.61, 1040
"Higo", 2503.94, 112
"Cereza", 1048.34, 196
"Palta", 1137.20, 444
"Lima", 1187.22, 160
"Repollo", 6.32, 791
"Pomelo", 38.01, 909
"Morrón", 3008.37, 666
"Pomelo", 39.19, 729
"Sandía", 67.52, 801
"Mandarina", 17.34, 880
"Ajo", 945.12, 117
"Uva", 718.60, 309
"Mandarina", 13.43, 850
"Choclo", 56.22, 255
"Cebolla", 65.45, 960
"Lima", 1217.67, 240
"Pera", 142.81, 810
"Sandía", 64.51, 729
"Naranja", 8.78, 820
"Palta", 460.48, 430
"Rabanito", 237.46, 261
"Pera", 164.10, 1140
"Manzana", 129.87, 1110
"Lechuga", 35.97, 981
"Palta", 1140.44, 344
"Limon", 328.34, 588
"Coliflor", 26.80, 530
"Ajo", 889.80, 109
"Mandarina", 17.67, 1020
"Lechuga", 29.88, 774
"Alcachofa", 153.13, 318
"Mandarina", 15.05, 1120
"Rabanito", 213.54, 291
"Cereza", 971.87, 234
"Morrón", 2936.10, 690
"Rabanito", 238.60, 312
"Palta", 1175.58, 464
"Calabaza", 26.54, 664
"Rabanito", 237.02, 279
"Limon", 333.57, 714
"Cebolla", 75.85, 880
"Kinoto", 35.62, 176
"Ajo", 921.38, 90
"Zanahoria", 35.64, 564
"Tomate", 748.52, 891
"Pera", 134.99, 930
"Zuccini", 96.59, 666
"Champignon", 3564.85, 118
"Ciruela", 940.79, 756
"Melón", 81.60, 444
"Choclo", 60.70, 294
"Champignon", 3678.33, 103
"TomCherry", 558.98, 218
"Morrón", 3044.91, 630
"Durazno", 279.12, 664
"Palta", 507.02, 525
"Kiwi", 460.71, 364
"Limon", 330.98, 630
"Repollo", 7.18, 623
"Rabanito", 221.47, 258
"Ajo", 877.63, 80
"TomCherry", 551.34, 232
"Frutilla", 315.43, 282
"Naranja", 16.62, 910
"Durazno", 178.46, 680
"Mandarina", 20.51, 1070
"Acelga", 25.03, 765
"Manzana", 131.57, 1180
"Palta", 448.04, 480
"Ciruela", 953.55, 999
"Morrón", 2915.82, 480
"Durazno", 266.31, 776
"Lima", 1040.94, 192
"Ciruela", 934.58, 909
"Limon", 334.52, 665
"Palta", 1115.45, 340
"Palta", 498.90, 485
"Calabaza", 16.85, 656
"Coliflor", 25.46, 540
"Naranja", 12.19, 850
"Banana", 59.22, 1070
"Morrón", 2896.90, 558
"Espárrago", 577.96, 176
"Lima", 1233.43, 196
"Brócoli", 377.33, 412
"Rabanito", 192.84, 345
"Manzana", 126.86, 1180
"Banana", 44.66, 950
"Pepino", 35.34, 585
"Ajo", 937.93, 109
"Sandía", 62.89, 846
"TomCherry", 536.88, 174
"Kiwi", 411.56, 460
"Ciruela", 947.59, 828
"Ajo", 942.10, 93
"Melón", 113.96, 444
"Calabaza", 16.91, 840
"Pomelo", 40.75, 999
"Cebolla", 66.63, 704
"Papa", 16.94, 1180
"TomCherry", 525.27, 216
"Zuccini", 74.18, 564
"Durazno", 178.67, 856
"Rabanito", 229.86, 282
"Zuccini", 96.88, 654
"Brócoli", 361.72, 464
"Lima", 1355.56, 198
"Naranja", 13.53, 860
"Sandía", 53.53, 945
"Naranja", 17.32, 820
"Choclo", 48.74, 282
"Choclo", 55.36, 288
"Berenjena", 54.86, 498
"Durazno", 148.59, 944
"Naranja", 21.80, 930
"Kiwi", 417.32, 348
"Durazno", 127.64, 920
"Kinoto", 35.95, 170
"Ajo", 892.41, 94
"Limon", 309.18, 826
"Espárrago", 658.73, 214
"Pepino", 45.81, 495
"Sandía", 54.34, 882
"Rabanito", 229.34, 348
"Berenjena", 62.82, 696
"Uva", 703.87, 240
"Papa", 18.23, 1080
"Apio", 58.45, 294
"Pepino", 32.38, 585
"Durazno", 159.93, 744
"Alcachofa", 141.43, 357
"Naranja", 16.51, 1120
"Alcachofa", 146.98, 297
"Pera", 151.54, 1020
"Papa", 24.11, 1090
"Cereza", 1048.98, 212
"Tomate", 713.35, 882
"Frutilla", 305.47, 342
"Caqui", 836.16, 81
"Frambuesa", 2145.53, 104
"Lima", 1000.54, 174
"Pomelo", 41.44, 819
"Morrón", 3025.65, 624
"Lima", 1421.52, 160
"Caqui", 819.72, 92
"Cebolla", 64.39, 704
"Palta", 1176.57, 448
"Berenjena", 51.57, 594
"Pera", 157.38, 1010
"Ajo", 908.68, 99
"Zanahoria", 35.71, 612
"Coliflor", 37.01, 520
"Berenjena", 51.45, 666
"Pepino", 22.26, 515
"Brócoli", 356.32, 380
"Durazno", 137.92, 784
"Morrón", 2926.27, 600
"Naranja", 6.39, 1150
"Calabaza", 22.95, 696
"Ciruela", 968.88, 882
"Rabanito", 206.70, 264
"Tomate", 754.06, 963
"Palta", 1093.19, 472
"Coliflor", 28.29, 455
"Ajo", 897.18, 106
"Banana", 58.97, 1000
"Lima", 1389.57, 228
"Pomelo", 52.62, 927
"Alcachofa", 132.22, 285
"Palta", 474.05, 480
"Durazno", 263.82, 776
"Tomate", 734.72, 792
"Papa", 17.13, 1140
"Zanahoria", 29.62, 546
"Zanahoria", 37.16, 618
"Palta", 1144.61, 404
"Melón", 99.96, 332
"Mandarina", 13.85, 900
"Choclo", 57.69, 360
"Palta", 1089.68, 356
"Alcachofa", 152.12, 255
"Mandarina", 16.05, 810
"Ajo", 924.89, 81
"Lima", 1246.45, 170
"Caqui", 883.99, 92
"Morrón", 2852.60, 486
"Apio", 59.42, 285
"Pera", 140.58, 1060
"Brócoli", 386.13, 380
"Calabaza", 20.99, 640
"Lima", 1356.82, 202
"Banana", 56.15, 1110
"Kiwi", 427.84, 356
"Lima", 1268.29, 164
"Tomate", 707.34, 999
"Naranja", 14.70, 1180
"Lima", 1191.75, 228
"Limon", 325.72, 679
"Zanahoria", 34.45, 612
"Melón", 95.30, 404
"TomCherry", 548.43, 232
"Kiwi", 446.19, 420
"Banana", 50.59, 890
"Cebolla", 70.47, 776
"Kiwi", 431.90, 412
"Morrón", 2910.81, 534
"Batata", 27.13, 900
"Sandía", 52.89, 792
"Papa", 19.78, 980
"Coliflor", 28.84, 600
"Limon", 324.91, 714
"Rabanito", 239.28, 240
"TomCherry", 577.93, 210
"Sandía", 62.37, 837
"Berenjena", 58.04, 666
"Naranja", 20.99, 900
"Lima", 1370.94, 170
"Champignon", 3607.37, 117
"Frambuesa", 1985.97, 85
"TomCherry", 560.63, 198
"Durazno", 186.23, 728
"Naranja", 15.93, 830
"Lima", 1329.47, 212
"Frutilla", 317.35, 258
"Coliflor", 26.24, 565
"Rabanito", 205.37, 267
"Repollo", 4.96, 812
"Lima", 1254.68, 162
"Calabaza", 16.60, 936
"Espárrago", 616.52, 234
"Repollo", 3.42, 588
"Cebolla", 54.07, 888
"Zuccini", 87.52, 606
"Frutilla", 286.45, 273
"Brócoli", 335.34, 424
"Limon", 341.70, 651
"Cereza", 990.81, 236
"Frutilla", 293.83, 303
"Papa", 12.91, 1190
"Alcachofa", 113.22, 303
"Naranja", 6.06, 1140
"Zanahoria", 31.87, 570
"Mandarina", 21.15, 1150
"Durazno", 154.94, 960
"Morrón", 2906.54, 516
"Berenjena", 50.92, 498
"Rabanito", 222.98, 309
"Calabaza", 16.60, 776
"Brócoli", 379.24, 348
"Choclo", 49.60, 354
"Durazno", 143.10, 680
"Naranja", 9.12, 1150
"Batata", 23.21, 1010
"Morrón", 2929.07, 678
"Palta", 1097.39, 320
"Durazno", 180.20, 816
"Calabaza", 14.64, 872
"Lima", 1016.58, 186
"Melón", 106.74, 480
"Durazno", 173.76, 928
"Durazno", 181.97, 816
"Ciruela", 1004.11, 1044
"Zuccini", 88.47, 600
"Sandía", 50.04, 1080
"Ajo", 904.04, 104
"Champignon", 3566.45, 118
"Kinoto", 41.64, 188
"Morrón", 2946.89, 642
"Coliflor", 32.09, 475
"Ajo", 911.10, 115
"Tomate", 784.96, 729
"Cereza", 1017.90, 236
"Cebolla", 58.87, 800
"Durazno", 243.30, 880
"Naranja", 21.96, 1020
"Banana", 67.85, 1130
"Pomelo", 45.53, 855
"Zuccini", 84.57, 516
"Zanahoria", 37.08, 540
"Lima", 1227.13, 160
"Calabaza", 16.60, 880
"Lima", 1327.99, 174
"Brócoli", 361.79, 456
"Batata", 23.36, 800
